"divipola","departamento","municipio","vigencia","femenino","masculino","no binario","género no responde","primera infancia 0 a 5 años","infancia 6 a 11 años","adolescencia 12 a 17 años","juventud 18 a 29 años","adultez 29 a 59 años","personas mayores 60 o más años","negros, afrocolombianos, raizales y palenqueros","indígenas","rrom","urbano","rural","LGBTIQ+","personas con discapacidad","personas defensoras de derechos humanos y liderazgo social","personas campesinas","persona en proceso de reincorporacion","víctimas","total personas de atendidas","Centroide del municipio"
"47570","Magdalena","Puebloviejo","2,023","3","2","0","0","0","0","0","5","0","0","1","0","0","0","0","0","1","0","0","0","0","5","POINT (-74.28253 10.994766)"
"68432","Santander","Málaga","2,023","4","9","0","0","0","0","0","2","7","4","0","0","0","0","0","0","0","0","0","0","0","13","POINT (-72.732089 6.703081)"
"23500","Córdoba","Moñitos","2,026","118","115","0","0","23","186","24","0","0","0","231","0","0","0","0","0","0","0","233","0","0","233","POINT (-76.1291 9.245223)"
"91407","Amazonas","La Pedrera (Anm)","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-69.588421 -1.319313)"
"15224","Boyacá","Cucaita","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.454338 5.544452)"
"76845","Valle del Cauca","Ulloa","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.737748 4.702514)"
"05467","Antioquia","Montebello","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.523455 5.946313)"
"15322","Boyacá","Guateque","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.471207 5.007321)"
"25823","Cundinamarca","Topaipí","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.302688 5.335973)"
"25845","Cundinamarca","Une","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.025183 4.40245)"
"73217","Tolima","Coyaima","2,025","582","681","0","0","76","482","683","22","0","0","0","342","0","0","0","0","0","0","1,064","0","0","1,263","POINT (-75.193862 3.798036)"
"15514","Boyacá","Páez","2,025","101","105","0","0","0","118","84","0","4","0","0","0","0","0","0","0","0","0","204","0","0","206","POINT (-73.054496 5.094621)"
"15332","Boyacá","Güicán de la Sierra","2,024","7","8","0","0","1","0","9","1","4","0","0","0","0","0","0","0","0","0","0","0","0","15","POINT (-72.411763 6.462864)"
"54125","Norte de Santander","Cácota","2,023","3","2","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","5","POINT (-72.642059 7.268705)"
"76520","Valle del Cauca","Palmira","2,023","12","7","0","0","0","0","0","10","9","0","2","2","0","0","0","0","0","0","0","0","0","19","POINT (-76.298568 3.532355)"
"50001","Meta","Villavicencio","2,023","260","262","1","0","1","181","281","33","26","1","1","0","0","0","0","0","8","0","0","0","0","523","POINT (-73.627486 4.127404)"
"05266","Antioquia","Envigado","2,026","295","318","0","0","21","423","167","2","0","0","0","0","0","0","0","0","29","0","0","0","0","613","POINT (-75.582766 6.166891)"
"13062","Bolívar","Arroyohondo","2,026","60","59","0","0","13","96","10","0","0","0","119","0","0","0","0","0","0","0","0","0","0","119","POINT (-75.017193 10.242798)"
"19110","Cauca","Buenos Aires","2,026","296","316","0","0","6","369","234","2","1","0","518","0","0","0","0","0","1","0","105","0","0","612","POINT (-76.642238 3.015382)"
"44874","La Guajira","Villanueva","2,026","112","127","0","0","0","43","194","2","0","0","0","0","0","0","0","0","0","0","120","0","0","239","POINT (-72.977583 10.608774)"
"15681","Boyacá","San Pablo de Borbur","2,023","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","POINT (-74.069963 5.650743)"
"25871","Cundinamarca","Villagómez","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.195145 5.273024)"
"05792","Antioquia","Tarso","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.823214 5.863296)"
"68524","Santander","Palmas del Socorro","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.287764 6.406139)"
"15403","Boyacá","La Uvita","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.559982 6.31616)"
"68020","Santander","Albania","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.913823 5.758993)"
"17001","Caldas","Manizales","2,025","3,298","3,537","0","26","384","3,730","2,652","81","14","0","7","1","0","0","0","0","266","0","889","0","0","6,861","POINT (-75.491018 5.057655)"
"54206","Norte de Santander","Convención","2,025","780","801","0","0","91","824","648","10","8","0","1","13","0","0","0","0","33","0","638","0","0","1,581","POINT (-73.3372 8.470374)"
"19513","Cauca","Padilla","2,025","209","221","0","0","37","274","117","2","0","0","335","0","0","0","0","0","14","0","137","0","0","430","POINT (-76.313265 3.220984)"
"15806","Boyacá","Tibasosa","2,025","59","51","0","0","1","85","20","0","4","0","0","0","0","0","0","0","12","0","2","0","0","110","POINT (-72.999449 5.74723)"
"13667","Bolívar","San Martín de Loba","2,025","373","414","0","0","23","315","396","53","0","0","1","0","0","0","0","0","2","0","677","0","0","787","POINT (-74.039064 8.937273)"
"25372","Cundinamarca","Junín","2,025","50","49","0","0","6","40","52","1","0","0","0","0","0","0","0","0","0","0","99","0","0","99","POINT (-73.662961 4.79057)"
"52256","Nariño","El Rosario","2,025","102","94","0","0","6","105","83","2","0","0","0","0","0","0","0","0","0","0","113","0","0","196","POINT (-77.334566 1.742476)"
"54810","Norte de Santander","Tibú","2,024","1,173","1,269","0","0","38","1,300","1,017","65","20","2","1","127","0","0","0","0","7","0","0","0","0","2,442","POINT (-72.734496 8.639891)"
"52258","Nariño","El Tablón de Gómez","2,024","209","189","0","0","0","70","315","11","2","0","0","164","0","0","0","0","0","0","0","0","0","398","POINT (-77.097101 1.427277)"
"05665","Antioquia","San Pedro de Urabá","2,023","5","4","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","9","POINT (-76.380567 8.276884)"
"47170","Magdalena","Chivolo","2,023","8","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","9","POINT (-74.622842 10.026803)"
"70473","Sucre","Morroa","2,026","143","177","0","0","23","261","36","0","0","0","1","2","0","0","0","0","4","0","0","0","0","320","POINT (-75.305949 9.331395)"
"25368","Cundinamarca","Jerusalén","2,023","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","3","POINT (-74.695474 4.562273)"
"76041","Valle del Cauca","Ansermanuevo","2,024","2","1","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","3","POINT (-75.992003 4.794984)"
"50006","Meta","Acacías","2,026","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","POINT (-73.765909 3.990024)"
"68132","Santander","California","2,026","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-72.946295 7.347829)"
"15897","Boyacá","Zetaquira","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.169052 5.282116)"
"44560","La Guajira","Manaure","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.439621 11.773891)"
"76130","Valle del Cauca","Candelaria","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-76.346663 3.407761)"
"95200","Guaviare","Miraflores","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-71.950416 1.337539)"
"66383","Risaralda","La Celia","2,025","313","364","0","0","45","456","171","4","1","0","2","22","0","0","0","0","18","0","309","0","0","677","POINT (-76.0032 5.002787)"
"54498","Norte de Santander","Ocaña","2,025","786","719","0","0","41","663","763","24","11","3","0","5","0","0","0","0","10","0","430","0","0","1,505","POINT (-73.355889 8.247588)"
"50400","Meta","Lejanías","2,025","408","429","0","0","85","424","322","2","4","0","0","0","0","0","0","0","6","0","223","0","0","837","POINT (-74.02447 3.526355)"
"25260","Cundinamarca","El Rosal","2,025","9","6","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","15","POINT (-74.263767 4.85226)"
"05197","Antioquia","Cocorná","2,025","44","53","0","0","0","87","10","0","0","0","0","0","0","0","0","0","4","0","2","0","0","97","POINT (-75.185483 6.058295)"
"20400","Cesar","La Jagua de Ibirico","2,024","189","215","0","1","4","210","174","15","2","0","209","0","0","0","0","0","2","0","0","0","0","405","POINT (-73.334143 9.563752)"
"54518","Norte de Santander","Pamplona","2,024","104","126","0","0","0","6","210","8","4","2","0","1","0","0","0","0","6","0","0","0","0","230","POINT (-72.647715 7.372816)"
"73408","Tolima","Lérida","2,024","64","51","0","0","5","43","58","3","4","2","0","0","0","0","0","0","0","0","0","0","0","115","POINT (-74.910716 4.862046)"
"73026","Tolima","Alvarado","2,024","111","133","0","0","0","187","56","0","1","0","0","0","0","0","0","0","0","0","0","0","0","244","POINT (-74.953418 4.567356)"
"66572","Risaralda","Pueblo Rico","2,023","4","12","0","0","0","1","0","11","2","2","11","0","0","0","0","0","0","0","0","0","0","16","POINT (-76.030805 5.222022)"
"95015","Guaviare","Calamar","2,023","11","7","0","0","0","1","3","5","8","1","2","1","0","0","0","0","0","0","0","0","0","18","POINT (-72.655197 1.960982)"
"17662","Caldas","Samaná","2,023","82","75","0","0","0","52","78","27","0","0","0","0","0","0","0","0","0","0","0","0","0","157","POINT (-74.992263 5.41308)"
"68522","Santander","Palmar","2,023","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","POINT (-73.29109 6.537789)"
"15325","Boyacá","Guayatá","2,025","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","POINT (-73.489698 4.967122)"
"17653","Caldas","Salamina","2,023","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-75.487223 5.403025)"
"68344","Santander","Hato","2,024","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-73.308399 6.543957)"
"05086","Antioquia","Belmira","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.667779 6.606319)"
"15223","Boyacá","Cubará","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.110688 7.000093)"
"15232","Boyacá","Chíquiza","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.449463 5.639834)"
"50689","Meta","San Martín","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.695812 3.701899)"
"85162","Casanare","Monterrey","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.894068 4.877024)"
"44078","La Guajira","Barrancas","2,025","445","409","0","0","1","252","554","26","21","0","57","188","0","0","0","0","3","0","0","0","0","854","POINT (-72.793574 10.958663)"
"13074","Bolívar","Barranco de Loba","2,025","622","565","0","0","25","458","698","6","0","0","279","0","0","0","0","0","0","0","325","0","0","1,187","POINT (-74.105236 8.947931)"
"63190","Quindío","Circasia","2,024","70","91","0","0","0","55","101","4","1","0","0","0","0","0","0","0","0","0","0","0","0","161","POINT (-75.636533 4.617759)"
"17174","Caldas","Chinchiná","2,024","728","586","0","1","12","806","479","15","3","0","0","0","0","0","0","0","62","0","0","0","0","1,315","POINT (-75.607529 4.985227)"
"19142","Cauca","Caloto","2,024","123","111","0","0","0","54","165","7","6","2","3","112","0","0","0","0","0","0","0","0","0","234","POINT (-76.408941 3.034531)"
"23815","Córdoba","Tuchín","2,024","33","18","0","2","0","0","0","31","21","1","1","30","0","0","0","0","0","0","0","0","0","53","POINT (-75.554451 9.186966)"
"41357","Huila","Íquira","2,024","8","9","0","0","0","0","5","10","2","0","0","13","0","0","0","0","0","0","0","0","0","17","POINT (-75.634497 2.649359)"
"86569","Putumayo","Puerto Caicedo","2,024","81","65","0","1","1","49","69","17","10","1","8","24","0","0","0","0","0","0","0","0","0","147","POINT (-76.605088 0.684854)"
"47980","Magdalena","Zona Bananera","2,024","350","365","0","3","1","156","534","16","10","1","295","0","0","0","0","0","2","0","0","0","0","718","POINT (-74.140091 10.763024)"
"15646","Boyacá","Samacá","2,024","170","182","0","0","0","291","60","0","1","0","0","0","0","0","0","0","0","0","0","0","0","352","POINT (-73.485589 5.492161)"
"63548","Quindío","Pijao","2,023","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","POINT (-75.703329 4.335036)"
"50590","Meta","Puerto Rico","2,026","76","64","0","0","2","63","75","0","0","0","0","0","0","0","0","0","0","0","140","0","0","140","POINT (-73.206314 2.939621)"
"25181","Cundinamarca","Choachí","2,024","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","POINT (-73.922894 4.527048)"
"05674","Antioquia","San Vicente Ferrer","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.332616 6.282164)"
"76823","Valle del Cauca","Toro","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-76.076859 4.608085)"
"17272","Caldas","Filadelfia","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.562474 5.297091)"
"18247","Caquetá","El Doncello","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.283631 1.679951)"
"41244","Huila","Elías","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.938301 2.012854)"
"19212","Cauca","Corinto","2,025","132","118","0","0","2","212","20","1","8","7","7","81","41","0","0","0","1","0","6","0","0","250","POINT (-76.261866 3.173854)"
"25269","Cundinamarca","Facatativá","2,025","115","121","0","2","0","209","2","6","11","10","0","0","0","0","0","0","3","0","5","0","0","238","POINT (-74.350151 4.812987)"
"25473","Cundinamarca","Mosquera","2,024","12","5","0","0","0","0","0","13","4","0","0","0","0","0","0","0","0","0","0","0","0","17","POINT (-74.231775 4.711371)"
"15516","Boyacá","Paipa","2,024","204","246","0","0","7","163","266","13","1","0","0","0","0","0","0","0","17","0","0","0","0","450","POINT (-73.117918 5.779949)"
"76318","Valle del Cauca","Guacarí","2,023","9","5","0","0","0","0","0","8","4","2","2","0","0","0","0","0","0","0","0","0","0","14","POINT (-76.331168 3.762678)"
"70670","Sucre","Sampués","2,023","16","7","0","0","0","0","0","17","5","1","0","15","0","0","0","0","0","0","0","0","0","23","POINT (-75.380119 9.183271)"
"88001","Archipiélago de San Andrés, Providencia y Santa Catalina","San Andrés","2,023","152","164","0","0","96","39","165","10","6","0","10","0","0","0","0","0","0","0","0","0","0","316","POINT (-81.696063 12.583014)"
"05670","Antioquia","San Roque","2,026","175","148","0","0","11","199","109","4","0","0","0","0","0","0","0","0","6","0","122","0","0","323","POINT (-75.019109 6.485939)"
"27099","Chocó","Bojayá","2,026","124","117","0","0","0","81","148","12","0","0","201","40","0","0","0","0","2","0","0","0","0","241","POINT (-76.883465 6.556303)"
"05206","Antioquia","Concepción","2,025","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","POINT (-75.257587 6.394348)"
"13160","Bolívar","Cantagallo","2,023","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-73.914626 7.378247)"
"68720","Santander","Santa Helena del Opón","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.616716 6.339565)"
"05004","Antioquia","Abriaquí","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-76.064703 6.631806)"
"25862","Cundinamarca","Vergara","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.346163 5.117258)"
"68324","Santander","Guavatá","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.700906 5.954348)"
"05679","Antioquia","Santa Bárbara","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.567351 5.875527)"
"15816","Boyacá","Togüí","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.513655 5.937438)"
"41518","Huila","Paicol","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.772993 2.449527)"
"50680","Meta","San Carlos de Guaroa","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.242253 3.71065)"
"73870","Tolima","Villahermosa","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.117729 5.030452)"
"54518","Norte de Santander","Pamplona","2,025","543","676","0","3","56","495","628","18","14","11","1","0","0","0","0","0","16","0","155","0","0","1,222","POINT (-72.647715 7.372816)"
"86865","Putumayo","Valle del Guamuez","2,025","732","658","0","0","75","568","723","15","9","0","13","69","0","0","0","0","6","0","1,076","0","0","1,390","POINT (-76.906751 0.423506)"
